cell,seed,run,w_vic,feat,probe,spearman,pearson,ap,mae
E_w10,1,outputs/rank_v1/E_w10/fold0_seed1,10.0,pca1,ridge,0.7954015866642687,0.6771826574673445,0.09327560562859372,0.4944809245538184
E_w10,1,outputs/rank_v1/E_w10/fold0_seed1,10.0,pca16,knn,0.8546020608962661,0.8548045768833021,0.17804238833312064,0.33189690172213304
E_w10,1,outputs/rank_v1/E_w10/fold0_seed1,10.0,pca16,ridge,0.8619272219414129,0.8590234244377654,0.23708400196005697,0.3265091203772431
E_w10,1,outputs/rank_v1/E_w10/fold0_seed1,10.0,pca2,knn,0.8121792950027074,0.8079992773123148,0.08036052504448211,0.3815788510959763
E_w10,1,outputs/rank_v1/E_w10/fold0_seed1,10.0,pca2,ridge,0.7995350242865307,0.6948625026330784,0.09050907654947972,0.4832077940680375
E_w10,1,outputs/rank_v1/E_w10/fold0_seed1,10.0,pca32,knn,0.8547912682680017,0.8552705349652716,0.18545760409615655,0.3311113714719871
E_w10,1,outputs/rank_v1/E_w10/fold0_seed1,10.0,pca32,ridge,0.877037506965791,0.873459928211076,0.2649841262043567,0.3079255335731605
E_w10,1,outputs/rank_v1/E_w10/fold0_seed1,10.0,pca4,knn,0.851799197028006,0.8495887889636234,0.15370531103733237,0.3381265587527629
E_w10,1,outputs/rank_v1/E_w10/fold0_seed1,10.0,pca4,ridge,0.8403476843214277,0.8090619943950615,0.11966163548674671,0.37957671576889573
E_w10,1,outputs/rank_v1/E_w10/fold0_seed1,10.0,pca8,knn,0.855233793063636,0.854563283903042,0.17293580420890042,0.33284580152577026
E_w10,1,outputs/rank_v1/E_w10/fold0_seed1,10.0,pca8,ridge,0.852418964134029,0.8452234980746272,0.21124368235530336,0.3448106522169173
E_w10,1,outputs/rank_v1/E_w10/fold0_seed1,10.0,pred1,knn,0.836032973975385,0.8273138462270089,0.15379213599196803,0.3618669219523903
E_w10,1,outputs/rank_v1/E_w10/fold0_seed1,10.0,pred1,ridge,0.8777542852996354,0.8703781482396815,0.26513066851223105,0.31032041963558543
