cell,seed,run,w_vic,feat,probe,spearman,pearson,ap,mae
M_nonorm_w3,1,outputs/rank_v3/M_nonorm_w3/fold0_seed1,3.0,pca8,knn,0.8621639453018467,0.8604857196096056,0.1649772712166085,0.3270525869244103
M_nonorm_w3,1,outputs/rank_v3/M_nonorm_w3/fold0_seed1,3.0,pca8,ridge,0.8668435359973521,0.8567526464451729,0.23532896101222167,0.3334984326445545
M_nonorm_w3,1,outputs/rank_v3/M_nonorm_w3/fold0_seed1,3.0,pred1,knn,0.8325355476304319,0.8236845209890081,0.12524310246545925,0.3685127681328869
M_nonorm_w3,1,outputs/rank_v3/M_nonorm_w3/fold0_seed1,3.0,pred1,ridge,0.8793447609029219,0.8712488107909417,0.250437049896144,0.3101293520635202
M_nonorm_w3,2,outputs/rank_v3/M_nonorm_w3/fold0_seed2,3.0,emb32,knn,0.8580647733919101,0.8576480167988563,0.219450303630703,0.32872683068081354
M_nonorm_w3,2,outputs/rank_v3/M_nonorm_w3/fold0_seed2,3.0,emb32,ridge,0.8789259543829322,0.875596639934167,0.27479961887078996,0.30637491504140035
M_nonorm_w3,2,outputs/rank_v3/M_nonorm_w3/fold0_seed2,3.0,pca1,knn,0.5756428422299877,0.5531180384394602,0.033520652939487444,0.5787237812193833
M_nonorm_w3,2,outputs/rank_v3/M_nonorm_w3/fold0_seed2,3.0,pca1,ridge,0.6805013934332562,0.655080225637882,0.09021386654408556,0.5124307551141701
M_nonorm_w3,2,outputs/rank_v3/M_nonorm_w3/fold0_seed2,3.0,pca16,knn,0.8573542204757594,0.8573472029071262,0.23035988249876502,0.33000364280097716
M_nonorm_w3,2,outputs/rank_v3/M_nonorm_w3/fold0_seed2,3.0,pca16,ridge,0.8704615050934478,0.8670074824119802,0.24356315145234678,0.31715963217576393
M_nonorm_w3,2,outputs/rank_v3/M_nonorm_w3/fold0_seed2,3.0,pca2,knn,0.7258175633005846,0.7219873089565454,0.07627373717898756,0.45600148219457826
M_nonorm_w3,2,outputs/rank_v3/M_nonorm_w3/fold0_seed2,3.0,pca2,ridge,0.7286365761149142,0.7049678196053435,0.06981498636372745,0.47224133655999967
M_nonorm_w3,2,outputs/rank_v3/M_nonorm_w3/fold0_seed2,3.0,pca32,knn,0.8580629047697491,0.8576469412589613,0.2194490782344557,0.3287294431418285
M_nonorm_w3,2,outputs/rank_v3/M_nonorm_w3/fold0_seed2,3.0,pca32,ridge,0.8789259543829322,0.8755966399341673,0.27479961887078996,0.3063749150414006
M_nonorm_w3,2,outputs/rank_v3/M_nonorm_w3/fold0_seed2,3.0,pca4,knn,0.7961704404817249,0.7953899780733242,0.17398810134732134,0.39598409423706715
M_nonorm_w3,2,outputs/rank_v3/M_nonorm_w3/fold0_seed2,3.0,pca4,ridge,0.7704564986006296,0.7585765765166772,0.1736724709766822,0.43546934416267524
M_nonorm_w3,2,outputs/rank_v3/M_nonorm_w3/fold0_seed2,3.0,pca8,knn,0.8480081084220346,0.8480835798151725,0.17867333892512147,0.34129119891687953
M_nonorm_w3,2,outputs/rank_v3/M_nonorm_w3/fold0_seed2,3.0,pca8,ridge,0.8489638020283972,0.8424128990291271,0.21247704255506553,0.3476602829682489
M_nonorm_w3,2,outputs/rank_v3/M_nonorm_w3/fold0_seed2,3.0,pred1,knn,0.8355230508043705,0.8258010461406069,0.1071258723697758,0.36552273493595955
M_nonorm_w3,2,outputs/rank_v3/M_nonorm_w3/fold0_seed2,3.0,pred1,ridge,0.8792383567400505,0.8723374435169204,0.2707804265988084,0.30881947762824397
