sweep_id,config,bootstrap,embedding,embedding_label,fold,n_per_half,pprop_edge,n_positive,positive_rate,knn_spearman,knn_pearson,knn_ap,knn_mae,ridge_spearman,ridge_pearson,ridge_ap,ridge_mae
lyc0lh2d,cfg0,boot01,pooled@scaled,pooled@scaled,0,5000,3.5,51,0.0102,0.8392657440411841,0.8342416530546164,0.09802009139227282,0.3552669874779004,0.8578627821394258,0.8510265792581945,0.1438789096201943,0.33728507277618
lyc0lh2d,cfg0,boot01,pooled@scaled@pca32,pooled@scaled@pca32,0,5000,3.5,51,0.0102,0.8384122940981802,0.8352693683901897,0.0916609830017909,0.3546627676900791,0.8412028046707014,0.8342427476615486,0.08299352335895921,0.35699732281739094
lyc0lh2d,cfg0,boot01,pooled+randproj,pooled+randproj,0,5000,3.5,51,0.0102,0.8432615818017708,0.8387566666328808,0.10119581272120777,0.3514310528683202,0.8568638621542627,0.8499928639649985,0.1456816809193534,0.33901208176118
lyc0lh2d,cfg0,boot01,pooled+randproj@pca32,pooled+randproj@pca32,0,5000,3.5,51,0.0102,0.8374882965545245,0.8361974319655276,0.09653884395110934,0.35403633192458817,0.8417126201379976,0.835466435539006,0.07764279591524295,0.35518208576296123
lyc0lh2d,cfg0,boot01,z,z,0,5000,3.5,51,0.0102,0.8634993333176758,0.8600064968064789,0.17755960169430318,0.3269208372871565,0.8514723287835446,0.8442194763222414,0.18976216743755536,0.34497941169437163
lyc0lh2d,cfg0,boot01,z@pca32,z@pca32,0,5000,3.5,51,0.0102,0.8621937706409095,0.8598283701797645,0.17735910018113063,0.3277319495769292,0.8718275321725384,0.8669532638171755,0.2060217753100153,0.3163614292942723
lyc0lh2d,cfg0,boot01,pred1,pred1,0,5000,3.5,51,0.0102,0.823306824801259,0.8088314948892001,0.12089337903039812,0.3805911343642489,0.8709052440175475,0.8630000638937603,0.2275749790853605,0.3213862438813675
lyc0lh2d,cfg0,boot02,vn03,VN 3,0,5000,3.5,51,0.0102,0.6537685268645852,0.6375920852081238,0.03419136971139993,0.5275721336689246,0.7410723490508624,0.7129504263541355,0.02995057728531632,0.467863060323109
lyc0lh2d,cfg0,boot02,vn03@pca32,vn03@pca32,0,5000,3.5,51,0.0102,0.6292698775517862,0.6157351417666774,0.04381848811961975,0.5394665737235032,0.6577379796197754,0.6303154941905061,0.022245601604968593,0.5276431800279486
lyc0lh2d,cfg0,boot02,vn06,VN 6,0,5000,3.5,51,0.0102,0.6778294845442175,0.660118771921874,0.0396623359097999,0.5111916335383496,0.7487129134946298,0.7238978053309795,0.03338255149545795,0.45908407381529515
lyc0lh2d,cfg0,boot02,vn06@pca32,vn06@pca32,0,5000,3.5,51,0.0102,0.6566915380557408,0.6417548313218766,0.04552184030531921,0.5225305571260901,0.6936489153249545,0.6631713811899078,0.02631795198904529,0.5041835169250513
lyc0lh2d,cfg0,boot02,vn09,VN 9,0,5000,3.5,51,0.0102,0.6895546255815801,0.6710480003430972,0.0462245815263583,0.5062062528265368,0.7587428127195581,0.735213600599127,0.03317701707839741,0.45011050322959245
lyc0lh2d,cfg0,boot02,vn09@pca32,vn09@pca32,0,5000,3.5,51,0.0102,0.6676990649922501,0.6512055155334232,0.04869852604442363,0.5169040609795688,0.7021821161332014,0.672023292221726,0.027474833989784807,0.49836110045836957
lyc0lh2d,cfg0,boot02,vn12,VN 12,0,5000,3.5,51,0.0102,0.6956616324931634,0.6772516070719994,0.05378057780647693,0.5032522662375714,0.7686817575182542,0.7462495876314563,0.03848898409323333,0.4431309077792912
lyc0lh2d,cfg0,boot02,vn12@pca32,vn12@pca32,0,5000,3.5,51,0.0102,0.6720758230623511,0.655808327356706,0.034925908955047894,0.5138821546423975,0.7097651427222336,0.680888724474256,0.03288980845054918,0.4917444557257074
lyc0lh2d,cfg0,boot02,vn15,VN 15,0,5000,3.5,51,0.0102,0.7012898558791659,0.6823356363006396,0.051191443355586466,0.4996177738449295,0.7740667733025806,0.752503068755147,0.03998969128993951,0.43789593457390574
lyc0lh2d,cfg0,boot02,vn15@pca32,vn15@pca32,0,5000,3.5,51,0.0102,0.6782504871742658,0.6622001664785075,0.04096582683066642,0.509040442180013,0.7142868737734247,0.685165207312119,0.034007676100426314,0.48826244546619557
lyc0lh2d,cfg0,boot02,pooled512,Pooled embedding,0,5000,3.5,51,0.0102,0.842589628144828,0.839543439448099,0.0960247967301002,0.34913800677023116,0.8454785116546151,0.8377379359387134,0.12104224969324918,0.35255800112898167
